SampleID	Grupo_Experimental	Dieta	Ambiente	Tiempo	Description	Actinobaculum;s__	Varibaculum;s__	Brevibacterium;s__	Nocardia;s__	Adlercreutzia;s__	5-7N15;s__	Bacteroides;s__	Bacteroides;s__acidifaciens	Candidatus Azobacteroides;s__	Paludibacter;s__	Parabacteroides;s__	Parabacteroides;s__distasonis	Prevotella;s__	AF12;s__	Blvii28;s__	PW3;s__	Rikenella;s__	Butyricimonas;s__	Odoribacter;s__	CF231;s__	Paraprevotella;s__	Prevotella;s__	Fluviicola;s__	Flavobacterium;s__	Psychroflexus;s__	Caldilinea;s__	Mucispirillum;s__schaedleri	Cohnella;s__	Staphylococcus;s__	Enterococcus;s__	Lactobacillus;s__	Lactobacillus;s__reuteri	Lactobacillus;s__vaginalis	Lactococcus;s__	Turicibacter;s__	Alkaliphilus;s__	Candidatus Arthromitus;s__	Clostridiisalibacter;s__	Clostridium;s__	Clostridium;s__perfringens	SMB53;s__	Dehalobacterium;s__	Pseudoramibacter_Eubacterium;s__	Lutispora;s__	Anaerostipes;s__	Blautia;s__	Blautia;s__producta	Butyrivibrio;s__	Coprococcus;s__	Dorea;s__	Lachnobacterium;s__	Moryella;s__	Roseburia;s__	Syntrophococcus;s__sucromutans	Ruminococcus;s__	Ruminococcus;s__gnavus	Oscillospira;s__	Ruminococcus;s__	Ruminococcus;s__flavefaciens	Syntrophomonas;s__	Fusibacter;s__	Mogibacterium;s__	Tepidimicrobium;s__	WAL_1855D;s__	Allobaculum;s__	Coprobacillus;s__	Sutterella;s__	Bilophila;s__	Desulfovibrio;s__	Desulfovibrio;s__C21_c20	Sulfurimonas;s__autotrophica	Haemophilus;s__parainfluenzae	Anaeroplasma;s__	Akkermansia;s__muciniphila
13i	Inicial	Normal	Normal	0	Inicial	0.000106849022331	7.12326815543e-05	0.000160273533497	8.90408519429e-05	0.0054493001389	0.0	0.0254300673149	0.000854792178652	3.56163407771e-05	0.000480820600492	0.000160273533497	3.56163407771e-05	0.0192862485308	1.78081703886e-05	0.000730134985932	1.78081703886e-05	3.56163407771e-05	0.000178081703886	0.00552053282046	5.34245111657e-05	0.000658902304377	0.0	3.56163407771e-05	0.00471916515297	7.12326815543e-05	3.56163407771e-05	0.00174520069808	8.90408519429e-05	0.0	5.34245111657e-05	0.0197848773017	0.000712326815543	0.000267122555829	0.0	0.0	0.0	0.00037397157816	0.0	1.78081703886e-05	0.0	1.78081703886e-05	0.00217259678741	1.78081703886e-05	0.00151369448303	8.90408519429e-05	0.000106849022331	0.000213698044663	0.000694518645154	0.00836984008263	0.00968764469138	0.000463012430103	0.00430957723403	0.00012465719272	0.000106849022331	5.34245111657e-05	0.0243259607508	0.0263739003455	0.017095843573	0.00446985076753	3.56163407771e-05	0.0010862983937	3.56163407771e-05	0.000908216689817	0.0018698578908	0.0101150407807	5.34245111657e-05	0.00487943868647	0.00753285607437	0.000231506215051	0.0	0.000142465363109	0.000142465363109	0.000979449371372	0.171831036079
20DAG.AE	DAG_AE	DAG	Enriquecido	24	DAG_24S_AE	0.000262628031165	0.000116723569407	0.000131314015583	0.00017508535411	0.000919198109078	0.0	0.140943710059	0.000408532492924	0.0	0.00328285038956	0.00179462487963	0.00160494907934	0.000744112754968	0.01377338119	0.00052525606233	0.000233447138814	0.000189675800286	0.00059820829321	0.0342437771747	4.37713385275e-05	0.000291808923517	0.0	2.91808923517e-05	0.00536928419271	5.83617847034e-05	2.91808923517e-05	0.0278677521959	0.0	7.29522308792e-05	0.00118182614024	0.00398319180601	0.0	2.91808923517e-05	0.00765998424232	0.0	0.0	0.000160494907934	0.0	0.0	0.0	0.0	0.00351629752838	1.45904461758e-05	0.000627389185561	0.0	8.75426770551e-05	2.91808923517e-05	0.000262628031165	0.015845224547	0.00243660451137	0.00150281595611	0.000102133123231	0.00199889112609	0.00017508535411	0.000116723569407	0.0200618634918	0.0810936998453	0.0563191222388	0.000992150339957	7.29522308792e-05	0.000510665616155	1.45904461758e-05	0.000481484723803	0.000160494907934	7.29522308792e-05	1.45904461758e-05	7.29522308792e-05	0.0311360121393	0.00767457468849	2.91808923517e-05	5.83617847034e-05	0.000116723569407	0.0	0.0
21DN.AE	DN_AE	Normal	Enriquecido	24	DN_24S_AE	9.11228153305e-05	0.000109347378397	0.000109347378397	9.11228153305e-05	0.00160376154982	9.11228153305e-05	0.0934008857138	0.000255143882925	1.82245630661e-05	0.00242386688779	0.00165843523902	0.00781833755536	0.0468006779537	0.00479306008638	0.000984126405569	0.000164021067595	5.46736891983e-05	0.000492063202785	0.037232782344	0.000164021067595	0.00158553698675	0.000182245630661	0.000200470193727	0.00889358677626	5.46736891983e-05	9.11228153305e-05	0.00663374095606	7.28982522644e-05	0.0031710739735	0.000473838639719	0.0312915747845	1.82245630661e-05	0.0	3.64491261322e-05	0.0	3.64491261322e-05	9.11228153305e-05	0.0	0.0	0.0	0.0	0.00162198611288	0.000145796504529	0.000765431648776	0.00195002824807	0.000164021067595	0.0	0.00162198611288	0.00561316542436	0.000947677279437	1.82245630661e-05	0.000182245630661	0.000218694756793	3.64491261322e-05	3.64491261322e-05	0.0117183940515	0.0252956935357	0.0184068086968	0.00173133349128	3.64491261322e-05	0.000564961455049	7.28982522644e-05	0.000893003590239	0.000164021067595	0.000546736891983	0.00229629494633	0.000546736891983	0.00267901077072	0.00167665980208	1.82245630661e-05	0.000127571941463	5.46736891983e-05	0.0274461919775	0.0444314847552
26DAG.AN	DAG_AN	DAG	Normal	24	DAG_24S_AN	0.000145230626234	4.35691878703e-05	4.35691878703e-05	5.80922504938e-05	0.00246892064599	0.0	0.0520216103172	0.00110375275938	0.0	0.00114732194725	0.00233821308237	0.00174276751481	0.000580922504938	0.013651678866	0.000479261066574	0.000232369001975	0.000159753688858	0.000348553502963	0.0553619147206	0.000246892064599	0.000929476007901	0.0	2.90461252469e-05	0.0055768560474	4.35691878703e-05	0.000116184500988	0.00747937725107	0.000450214941327	1.45230626234e-05	0.00318055071453	0.0893604043221	0.00528639479493	0.00116184500988	0.0238032996398	0.0	0.00408098059719	0.0	0.00146682932497	0.0	0.0	0.0529656093877	0.000508307191821	0.000174276751481	0.00182990589055	0.0	0.000275938189845	1.45230626234e-05	0.000203322876728	0.00502497966771	0.00124898338562	0.000145230626234	4.35691878703e-05	0.000348553502963	5.80922504938e-05	5.80922504938e-05	0.00961426745672	0.0650197513652	0.0218136400604	0.00207679795515	1.45230626234e-05	0.00672417799466	0.000116184500988	0.000624491692808	0.000101661438364	0.00350005809225	1.45230626234e-05	2.90461252469e-05	0.00358719646799	0.00226559776926	0.000159753688858	5.80922504938e-05	5.80922504938e-05	0.0	0.0
26DAG.SM	DAG	DAG	Normal	12	DAG_12S	0.000168553165558	2.59312562397e-05	0.000181518793678	0.000168553165558	0.00180222230866	0.0	0.119737575687	0.000829800199671	0.0	0.00219119115226	0.0035266508486	1.29656281199e-05	0.000635315777873	6.48281405993e-05	0.000531590752914	0.000350071959236	3.88968843596e-05	0.000518625124794	0.032556692209	0.000129656281199	0.000842765827791	0.0	0.0	0.00552335757906	7.77937687191e-05	3.88968843596e-05	0.0199281704202	0.000116690653079	3.88968843596e-05	0.00115394090267	0.0172572510275	0.00123173467139	0.000194484421798	0.0130304562605	0.0	0.000440831356075	0.000285243818637	0.000181518793678	0.0	0.0	0.00540666692598	0.00146511597754	0.0	0.00165960039934	0.0	9.0759396839e-05	7.77937687191e-05	5.18625124794e-05	0.011357890233	0.00268388502081	0.00121876904327	0.000726075174712	0.00151697849002	6.48281405993e-05	0.000103725024959	0.0172831822838	0.0701699793847	0.0307026073878	0.00259312562397	2.59312562397e-05	0.0015688410025	2.59312562397e-05	0.000752006430952	0.000155587537438	7.77937687191e-05	0.0	1.29656281199e-05	0.0207968675042	0.00213932863978	0.0197855485109	5.18625124794e-05	0.000155587537438	0.0	2.59312562397e-05
27DAG.AE	DAG_AE	DAG	Enriquecido	24	DAG_24S_AE	8.0703736583e-05	2.01759341458e-05	6.05278024373e-05	2.01759341458e-05	0.00163425066581	0.0	0.162638205149	0.000322814946332	0.0	0.0037930756194	0.00187636187555	0.0023807602292	0.000746509563393	0.0156767008312	0.000685981760956	0.000403518682915	0.00014123153902	0.000544750221935	0.0433984343475	0.000121055604875	0.000907917036559	0.0	0.000121055604875	0.00843354047292	6.05278024373e-05	6.05278024373e-05	0.00121055604875	0.000161407473166	0.0	0.00447905738036	0.0223751109676	0.00159389879751	0.000262287143895	0.0411589056573	0.0	2.01759341458e-05	0.0	0.0	0.0	0.0	4.03518682915e-05	0.00455976111694	2.01759341458e-05	0.00288515858284	0.0	0.000403518682915	2.01759341458e-05	8.0703736583e-05	0.00548785408764	0.00125090791704	0.00014123153902	0.000100879670729	0.000201759341458	6.05278024373e-05	6.05278024373e-05	0.00873617948511	0.0225566943749	0.0121459123557	0.00266322330724	4.03518682915e-05	0.000564926156081	6.05278024373e-05	0.000564926156081	0.000242111209749	0.000423694617061	0.00108950044387	0.0	0.00171495440239	0.00147284319264	0.0	2.01759341458e-05	4.03518682915e-05	0.0	2.01759341458e-05
27DAG.SM	DAG	DAG	Normal	12	DAG_12S	0.000206711772235	4.77027166697e-05	0.000111306338896	8.74549805611e-05	0.000739392108381	0.0	0.130761096844	0.000500878525032	0.0	0.00327558654465	0.0098506109923	0.0	0.000771193919494	1.59009055566e-05	0.000659887580598	0.00023056313057	4.77027166697e-05	0.000707590297267	0.0257356156433	0.000151058602787	0.000500878525032	0.0	1.59009055566e-05	0.00564482147258	6.36036222263e-05	0.000103355886118	0.062967586004	0.000135157697231	3.97522638914e-05	0.00176500051678	0.0248213135738	0.000453175808362	0.000119256791674	0.0150820089204	0.0	7.95045277829e-06	0.000270315394462	0.0	0.0	7.95045277829e-06	1.59009055566e-05	0.00181270323345	0.0	0.000874549805611	7.95045277829e-06	0.00027826584724	3.18018111131e-05	7.95045277829e-05	0.00671018214487	0.00364925782523	0.00117666701119	7.95045277829e-05	0.00176500051678	7.95045277829e-05	5.5653169448e-05	0.0154238783899	0.0656627894959	0.0491019963587	0.00083479754172	7.95045277829e-06	0.000755293013937	2.38513583349e-05	0.000548581241702	6.36036222263e-05	5.5653169448e-05	1.59009055566e-05	0.0	0.0121482918452	0.00139927968898	0.0119256791674	9.54054333394e-05	0.000127207244453	0.0	3.18018111131e-05
31i	Inicial	Normal	Normal	0	Inicial	0.000131847847584	2.1974641264e-05	0.000175797130112	8.78985650559e-05	0.00419715648142	0.000285670336432	0.00393346078625	0.000505416749072	0.000175797130112	6.59239237919e-05	0.000725163161711	0.0038455622212	0.0649570395763	0.00043949282528	0.000791087085503	0.00010987320632	8.78985650559e-05	2.1974641264e-05	0.00498824356692	4.3949282528e-05	0.00114268134573	0.00021974641264	0.000197771771376	0.00468059858923	6.59239237919e-05	0.00010987320632	0.00637264596655	0.0	0.0	8.78985650559e-05	0.00626277276023	2.1974641264e-05	0.0	0.0	0.0	2.1974641264e-05	0.000175797130112	4.3949282528e-05	0.00010987320632	0.000131847847584	6.59239237919e-05	0.0016480980948	6.59239237919e-05	0.000615289955391	0.000835036368031	0.000505416749072	0.00021974641264	0.000593315314127	0.0107675742194	0.00290065264685	8.78985650559e-05	0.00147230096469	6.59239237919e-05	0.00010987320632	2.1974641264e-05	0.0190520139759	0.0394225064276	0.011075219197	0.0029885512119	0.000131847847584	0.000900960291823	0.0	0.000615289955391	0.000791087085503	0.00687806271563	0.000857011009295	0.000813061726767	0.0037796382974	0.00424110576395	0.000461467466544	0.000131847847584	0.00010987320632	0.0104599292417	0.203309380974
33DN.AE	DN_AE	Normal	Enriquecido	24	DN_24S_AE	9.57267575433e-05	0.000134017460561	0.000153162812069	0.000153162812069	0.00107213968448	0.000325470975647	0.00873028028795	0.000459488436208	5.7436054526e-05	0.000191453515087	0.00181880839332	0.0084048093123	0.0536069842242	0.00139761066013	0.00028718027263	7.65814060346e-05	1.91453515087e-05	3.82907030173e-05	0.03312145811	7.65814060346e-05	0.00103384898147	0.000344616327156	0.000229744218104	0.00488206463471	7.65814060346e-05	0.000153162812069	0.011027722469	1.91453515087e-05	0.000134017460561	5.7436054526e-05	0.0053032623679	0.0	0.0	0.0	0.0	0.0	0.0028718027263	0.0	0.0	0.0	0.0	0.00118701179354	0.000191453515087	0.000153162812069	0.00195282585388	0.000210598866595	3.82907030173e-05	0.000861540817889	0.00367590748966	0.000344616327156	9.57267575433e-05	0.000153162812069	0.000191453515087	0.000134017460561	5.7436054526e-05	0.0151248276918	0.0197005667024	0.00704548935518	0.00166564558125	5.7436054526e-05	0.000650941951294	1.91453515087e-05	0.000516924490734	1.91453515087e-05	0.000440343084699	0.00124444784806	0.00189538979936	0.00183795374483	0.00170393628427	0.0	7.65814060346e-05	0.000191453515087	0.0171159442487	0.181957420738
33SM.DN	DN	Normal	Normal	12	DN_12S	0.0001189296333	1.982160555e-05	0.000317145688801	9.91080277502e-05	0.00241823587711	0.000436075322101	0.00319127849356	0.000356788899901	5.94648166501e-05	3.96432111001e-05	0.000693756194252	0.00523290386521	0.0217839444995	0.00120911793855	0.000455896927651	3.96432111001e-05	3.96432111001e-05	1.982160555e-05	0.0166897918731	9.91080277502e-05	0.000713577799802	5.94648166501e-05	5.94648166501e-05	0.00457879088206	1.982160555e-05	0.0001189296333	0.0010703666997	0.000257680872151	0.00017839444995	0.000535183349851	0.145807730426	0.000416253716551	3.96432111001e-05	0.0	0.00356788899901	0.0	0.000911793855302	0.0	0.00233894945491	0.00243805748266	0.0	0.000753221010902	1.982160555e-05	0.000654112983152	0.00229930624381	0.000356788899901	0.00013875123885	0.000277502477701	0.00947472745292	0.00291377601586	5.94648166501e-05	0.00112983151635	5.94648166501e-05	0.000297324083251	0.0	0.0166897918731	0.0153815659068	0.00723488602577	0.00370664023786	0.0001189296333	0.00116947472745	0.0001189296333	0.000931615460852	0.000475718533201	0.00223984142716	0.0012289395441	0.00410307234886	0.0014271555996	0.000891972249752	1.982160555e-05	0.00013875123885	0.0001585728444	0.0126461843409	0.100693756194
33i	Inicial	Normal	Normal	0	Inicial	0.000154769274727	9.52426306015e-05	9.52426306015e-05	9.52426306015e-05	0.00133339682842	0.000488118481832	0.00473832087242	0.000285727891804	0.000119053288252	2.38106576504e-05	0.0015595980761	0.0048692794895	0.0495499785704	9.52426306015e-05	0.00029763322063	0.000154769274727	2.38106576504e-05	4.76213153007e-05	0.0154531168151	4.76213153007e-05	0.000833373017763	0.000214295918853	2.38106576504e-05	0.00364303062051	4.76213153007e-05	0.000107147959427	0.0146911757703	3.57159864755e-05	0.0	3.57159864755e-05	0.0132744416401	0.000190485261203	4.76213153007e-05	3.57159864755e-05	0.00102385827897	0.0	0.000678603743035	0.0	8.33373017763e-05	0.000130958617077	4.76213153007e-05	0.00217867517501	4.76213153007e-05	0.000607171770084	0.000714319729511	0.000500023810658	5.95266441259e-05	0.00173817800848	0.00802419162817	0.000654793085385	0.000119053288252	0.00066669841421	0.000190485261203	0.000154769274727	1.19053288252e-05	0.0177151292919	0.0229772846326	0.0123220153341	0.00433353969237	5.95266441259e-05	0.00127387018429	4.76213153007e-05	0.00100004762132	0.000285727891804	0.00210724320206	0.000142863945902	0.000654793085385	0.00417877041764	0.0033573027287	0.00279775227392	7.14319729511e-05	0.000166674603553	0.00173817800848	0.114505452641
34DAG.AE	DAG_AE	DAG	Enriquecido	24	DAG_24S_AE	0.000148771888064	5.95087552256e-05	5.95087552256e-05	4.46315664192e-05	0.000981894461223	0.0	0.102355058988	0.000357052531354	0.0	0.00214231518812	0.000520701608224	0.00120505229332	0.000728982251514	0.0308106580181	0.000669473496288	0.000119017510451	0.000297543776128	0.000550455985837	0.0415222339587	0.000119017510451	0.000788491006739	0.0	1.48771888064e-05	0.00541529672553	5.95087552256e-05	0.000104140321645	0.0455539521252	0.000699227873901	1.48771888064e-05	0.0027820343068	0.154603746076	0.00446315664192	0.000907508517191	0.0225240638529	0.0	0.0	0.000267789398515	0.0	0.0	0.0	0.0	0.00111578916048	0.0	0.000505824419418	0.0	0.000267789398515	0.0	0.000119017510451	0.00452266539715	0.00246961334186	4.46315664192e-05	7.4385944032e-05	0.000133894699258	5.95087552256e-05	5.95087552256e-05	0.00977431304581	0.0398559888124	0.0447654611185	0.000639719118675	1.48771888064e-05	0.000535578797031	0.00020828064329	0.000297543776128	5.95087552256e-05	0.000104140321645	2.97543776128e-05	0.0	0.00888168171742	0.00471606885163	2.97543776128e-05	8.92631328384e-05	8.92631328384e-05	0.0	2.97543776128e-05
38DN.AE	DN_AE	Normal	Enriquecido	24	DN_24S_AE	0.000129103651789	7.3773515308e-05	0.000129103651789	7.3773515308e-05	0.00188122464035	9.2216894135e-05	0.0351530800443	0.000793065289561	3.6886757654e-05	0.000848395426042	0.00278495020288	0.00267428992992	0.0109922537809	0.00165990409443	0.000479527849502	0.000129103651789	5.5330136481e-05	0.000258207303578	0.0355403909996	0.000313537440059	0.00138325341203	1.8443378827e-05	0.000774621910734	0.00540390999631	3.6886757654e-05	0.00018443378827	0.00245296938399	0.000516414607156	0.000202877167097	0.000387310955367	0.198026558466	0.00475839173737	0.00092216894135	0.0	0.0	0.0	0.00234230911103	0.0	0.0	0.0	5.5330136481e-05	0.0015676872003	1.8443378827e-05	0.000461084470675	0.00213943194393	0.000221320545924	7.3773515308e-05	0.000940612320177	0.00429730726669	0.00274806344522	0.0	0.000479527849502	0.000147547030616	3.6886757654e-05	0.000129103651789	0.0124492807082	0.0249170047953	0.0138694208779	0.00171523423091	5.5330136481e-05	0.000774621910734	9.2216894135e-05	0.000571744743637	0.000313537440059	0.000239763924751	0.000903725562523	0.000793065289561	0.00105127259314	0.00245296938399	3.6886757654e-05	5.5330136481e-05	0.000110660272962	0.012043526374	0.00379933603836
39DAG.AE	DAG_AE	DAG	Enriquecido	24	DAG_24S_AE	0.000139640425903	1.74550532379e-05	3.49101064758e-05	3.49101064758e-05	0.00134403909932	0.0	0.0750916390295	0.000453831384186	0.0	0.00218188165474	0.00438121836272	0.00176296037703	0.000733112235992	0.0166870308954	0.000541106650375	0.000139640425903	0.000261825798569	0.000436376330948	0.0593995461686	8.72752661896e-05	0.000680747076279	0.0	1.74550532379e-05	0.00677256065631	3.49101064758e-05	6.98202129516e-05	0.00755803805202	1.74550532379e-05	1.74550532379e-05	0.00558561703613	0.0305114330599	0.000157095479141	3.49101064758e-05	0.0492756152906	0.0	0.0	8.72752661896e-05	0.0	1.74550532379e-05	0.0	1.74550532379e-05	0.000977482981323	0.000139640425903	0.000872752661896	0.0	0.000122185372665	1.74550532379e-05	0.000122185372665	0.00349101064758	0.00111712340723	0.000785477395706	5.23651597137e-05	0.00169314016408	6.98202129516e-05	0.000104730319427	0.0108221330075	0.0486472333741	0.0280502705533	0.000785477395706	5.23651597137e-05	0.00041892127771	3.49101064758e-05	0.000314190958282	0.000104730319427	1.74550532379e-05	0.0	0.0	0.00757549310525	0.00288008378426	1.74550532379e-05	5.23651597137e-05	8.72752661896e-05	1.74550532379e-05	0.0
39DAG.SM	DAG	DAG	Normal	12	DAG_12S	0.000427632857754	7.77514286825e-05	7.77514286825e-05	7.77514286825e-05	0.000583135715119	0.0	0.0434824864907	0.000505384286436	0.0	0.00155502857365	0.00285736500408	0.0014578392878	0.000602573572289	0.0229755471757	0.000777514286825	0.000330443571901	0.000213816428877	0.000252692143218	0.0384480814835	5.83135715119e-05	0.00108852000156	1.94378571706e-05	0.0	0.00763907786806	3.88757143413e-05	0.000174940714536	0.0420829607744	3.88757143413e-05	0.0	0.00155502857365	0.0096606150138	0.000291567857559	0.000116627143024	0.0110990164444	0.0	0.0	0.0	0.0	0.0	0.0	1.94378571706e-05	0.0023131050033	0.0	0.000719200715313	0.0	5.83135715119e-05	1.94378571706e-05	0.000330443571901	0.00658943358084	0.0023131050033	0.00200209928857	0.000136065000194	0.00307118143296	5.83135715119e-05	0.000174940714536	0.0194184193135	0.115558060879	0.0369902421957	0.00101076857287	3.88757143413e-05	0.000855265715508	3.88757143413e-05	0.000563697857948	9.71892858531e-05	3.88757143413e-05	0.0	0.0	0.0184854021693	0.00756132643937	3.88757143413e-05	5.83135715119e-05	0.000174940714536	0.0	5.83135715119e-05
45DN.AE	DN_AE	Normal	Enriquecido	24	DN_24S_AE	2.12057594843e-05	4.24115189686e-05	6.36172784528e-05	6.36172784528e-05	0.00159043196132	6.36172784528e-05	0.0375341942872	0.000614967025044	4.24115189686e-05	0.00110269949318	0.00245986810018	0.00248107385966	0.0086307441101	0.00173887227771	0.000424115189686	4.24115189686e-05	0.0	8.48230379371e-05	0.035031914668	0.000233263354327	0.00146319740442	2.12057594843e-05	0.00059376126556	0.00570434930127	4.24115189686e-05	6.36172784528e-05	0.00212057594843	0.000530143987107	0.000233263354327	0.000508938227623	0.208304175414	0.00551349746591	0.00110269949318	0.0	0.0	0.0	0.0021629874674	0.0	0.0	0.0	0.0	0.00122993405009	2.12057594843e-05	0.000424115189686	0.00203575291049	0.000233263354327	6.36172784528e-05	0.00074220158195	0.00428356341582	0.00328689272006	4.24115189686e-05	0.000360497911233	0.000127234556906	2.12057594843e-05	2.12057594843e-05	0.0116631677164	0.0245350637233	0.012129694425	0.00150560892338	4.24115189686e-05	0.000508938227623	0.000127234556906	0.000614967025044	0.000254469113811	0.000169646075874	0.00106028797421	0.000911847657824	0.000996670695761	0.00214178170791	0.0	2.12057594843e-05	8.48230379371e-05	0.0098394724007	0.00171766651823
46DAG.AN	DAG_AN	DAG	Normal	24	DAG_24S_AN	0.000119331742243	0.000119331742243	7.9554494829e-05	7.9554494829e-05	0.00260540970565	0.0	0.0562052505967	0.00035799522673	0.0	0.00177008750994	0.00101431980907	0.00151153540175	0.000596658711217	0.0115751789976	0.00057677008751	0.000159108989658	9.94431185362e-05	0.00035799522673	0.0487867939539	0.000119331742243	0.000497215592681	0.0	0.0	0.00570803500398	0.0	9.94431185362e-05	0.0024860779634	0.000835322195704	0.0	0.0033015115354	0.168257756563	0.0102028639618	0.00228719172633	0.0268098647574	0.0	0.00570803500398	0.0	0.00161097852029	0.0	0.0	0.0560262529833	0.000636435958632	0.0	0.00155131264916	0.0	0.0	1.98886237072e-05	0.000178997613365	0.00359984089101	0.00123309466985	0.000278440731901	3.97772474145e-05	0.000397772474145	1.98886237072e-05	0.000139220365951	0.0109188544153	0.0295942720764	0.00712012728719	0.00129276054097	1.98886237072e-05	0.00652346857597	0.0	0.00079554494829	9.94431185362e-05	0.0792959427208	0.0	0.0	0.00093476531424	0.000696101829753	0.00260540970565	5.96658711217e-05	1.98886237072e-05	0.0	0.0
48DN.AN	DN_AN	Normal	Normal	24	DN_24S_AN	0.000162012191417	4.05030478544e-05	0.000222766763199	0.00014176066749	0.000810060957087	0.000324024382835	0.0062577208935	0.000486036574252	2.02515239272e-05	0.000162012191417	0.00303772858908	0.00103282772029	0.0529779865935	0.00319974078049	0.000465785050325	0.00014176066749	8.10060957087e-05	2.02515239272e-05	0.0464569958889	0.000445533526398	0.00162012191417	0.000243018287126	0.000526539622107	0.00741205775735	8.10060957087e-05	0.000121509143563	0.035602179064	0.00014176066749	0.0	0.000162012191417	0.020292026975	0.00014176066749	6.07545717815e-05	0.0	0.0	0.0	0.000182263715345	2.02515239272e-05	0.0	4.05030478544e-05	4.05030478544e-05	0.00162012191417	6.07545717815e-05	0.00028352133498	6.07545717815e-05	0.000486036574252	0.000222766763199	0.000951821624577	0.00970047996112	0.000587294193888	0.00014176066749	0.000405030478544	0.000243018287126	0.000202515239272	6.07545717815e-05	0.0189756779198	0.0297089856012	0.0112800988274	0.00392879564187	8.10060957087e-05	0.00129609753134	0.000101257619636	0.000850564004941	8.10060957087e-05	0.000911318576723	0.00143785819883	0.000121509143563	0.00309848316086	0.00192389477308	0.00269345268231	0.000202515239272	0.000243018287126	0.0175378197209	0.0566435124243
48SM.DN	DN	Normal	Normal	12	DN_12S	0.000246475401755	0.000123237700877	0.000320418022281	4.9295080351e-05	0.00229222123632	0.000566893424036	0.00988366361037	0.000542245883861	7.39426205265e-05	0.000197180321404	0.00133096716948	0.00359854086562	0.0321896874692	0.00105984422755	0.000911958986493	2.46475401755e-05	2.46475401755e-05	7.39426205265e-05	0.0351473922902	0.000197180321404	0.0010105491472	0.000197180321404	0.000123237700877	0.00635906536528	9.8590160702e-05	0.000123237700877	0.00436261461106	0.0	0.0	7.39426205265e-05	0.0209011140688	0.0	0.0	0.0	0.00076407374544	0.0	0.000147885241053	0.0	0.00142955733018	0.00155279503106	0.0	0.00253869663808	0.000197180321404	0.0015034999507	0.00125702454895	0.000838016365967	0.00027112294193	0.00152814749088	0.01264418811	0.00416543428966	0.000172532781228	0.00113378684807	0.000147885241053	0.000147885241053	4.9295080351e-05	0.0286157941437	0.0450064083604	0.0131124913734	0.00500345065562	0.000172532781228	0.0013063196293	7.39426205265e-05	0.00113378684807	0.00123237700877	0.00258799171843	0.000394360642808	0.000640836044563	0.00574287686089	0.00433796707089	0.0	4.9295080351e-05	0.000345065562457	0.00438726215124	0.00049295080351
49DAG.AN	DAG_AN	DAG	Normal	24	DAG_24S_AN	0.000148186566888	1.8523320861e-05	3.70466417219e-05	5.55699625829e-05	0.00442707368577	0.0	0.0385099840699	0.000833549438743	3.70466417219e-05	0.00105582928907	0.00240803171193	0.000500129663246	0.000444559700663	0.0166154188123	0.000666839550995	0.000148186566888	0.000203756529471	0.000277849812914	0.0488830437521	0.000129663246027	0.000815026117882	0.0	0.0	0.00533471640796	5.55699625829e-05	0.000111139925166	0.00107435260994	0.00057422294669	5.55699625829e-05	0.00298225465862	0.0677953543511	0.00440855036491	0.000815026117882	0.0252287630126	0.0	0.00622383580928	1.8523320861e-05	0.00259326492053	1.8523320861e-05	1.8523320861e-05	0.0789834401512	0.000648316230134	0.000129663246027	0.000722409513578	0.0	0.000333419775497	0.0	0.000148186566888	0.00305634794206	0.00142629570629	5.55699625829e-05	1.8523320861e-05	0.000166709887749	3.70466417219e-05	9.26166043048e-05	0.00744637498611	0.0383247508613	0.00368614085133	0.000815026117882	7.40932834439e-05	0.00881710072982	0.000111139925166	0.0007594561553	5.55699625829e-05	0.116104175157	0.0	0.000166709887749	0.00112992257252	0.00129663246027	0.000129663246027	1.8523320861e-05	0.000148186566888	0.0	0.0
50DN.AN	DN_AN	Normal	Normal	24	DN_24S_AN	0.000119719855538	3.99066185127e-05	0.00037911287587	9.97665462817e-05	0.00145659157571	0.000498832731409	0.00736277111559	0.000937805535048	3.99066185127e-05	9.97665462817e-05	0.00273360336812	0.00137677833869	0.072470419219	0.00395075523276	0.000618552586947	3.99066185127e-05	9.97665462817e-05	3.99066185127e-05	0.0505018257278	0.000419019494383	0.00229463056448	0.000359159566614	0.00021948640182	0.00790151046551	0.000119719855538	0.000139673164794	0.00802123032105	1.99533092563e-05	0.0	9.97665462817e-05	0.0141468962627	0.000359159566614	3.99066185127e-05	0.0	0.0	0.0	0.000857992298023	0.0	0.0	0.0	0.0	0.00195542430712	3.99066185127e-05	0.000399066185127	0.00409042839755	0.000578645968434	0.000119719855538	5.9859927769e-05	0.00732286449708	0.00193547099786	9.97665462817e-05	0.000319252948101	1.99533092563e-05	0.000119719855538	3.99066185127e-05	0.0175589121456	0.0341600654469	0.0104555340503	0.0028333699144	5.9859927769e-05	0.000917852225792	0.0	0.000838038988766	0.000319252948101	0.000698365823972	0.000478879422152	0.000518786040665	0.000638505896203	0.00117724524612	0.00153640481274	0.000119719855538	0.000199533092563	0.0066244986731	0.084302731608
