Eigvals	18
0.1586188759191158	0.09599734057203531	0.05422043897829974	0.038241736095214245	0.0249453652520455	0.023997351003901754	0.017166031707902846	0.013451483809965593	0.011463081114063573	0.005718506347682201	0.0031651831243479636	0.0018290616000755302	0.0008239107369407431	4.897113068668846e-05	0.0	0.0	0.0	0.0

Proportion explained	18
0.35273147080133854	0.21347574767997876	0.12057363965977413	0.08504072255397906	0.05547268774945471	0.0533645246563126	0.038173260131023734	0.029912969949232544	0.025491225037684213	0.012716627470196595	0.00703863075776774	0.004067407391727327	0.0018321857620420782	0.00010890039948794308	0.0	0.0	0.0	0.0

Species	0	0

Site	18	18
13DAG.SM	-0.04928417535243455	0.0485259200488723	0.012000781187712238	-0.02958084526274948	0.010824028155933233	0.09016078597126545	0.010870853712114202	-0.019313639789618326	0.017181796656494046	0.009582492750279963	0.0156830476617092	-0.0009974301242719613	0.0036174736099178163	0.0007080046719471578	-0.0	0.0	0.0	0.0
20DAG.AE	-0.11508046347312301	-0.0039089164151451345	-0.0014313369623607565	0.019200650999188537	-0.007524902207820212	-0.00792430871666079	-0.02991552641318188	0.00395205425098237	-0.01733355249848591	-0.05222236637199193	0.0076930095400026335	-0.007068423391361321	-0.006687477637969995	-0.0017396976033337795	-0.0	0.0	0.0	0.0
26DAG.AN	0.06530363924426803	0.017048375647713766	-0.06657096747208091	-0.041325850459928246	0.02879726717511276	-0.00659959313985906	0.02938729674655942	0.02201406172548406	-0.06231959244217019	0.01565864715253876	0.006211041193871922	0.0011215433122307246	0.007340098656092821	-0.0026305541237634663	-0.0	0.0	0.0	0.0
34DAG.AE	0.060466845182860315	0.021034158191988124	0.05644984719150849	0.0756748105584001	-0.033015187780064695	-0.029034730800305407	-0.03071824180100284	0.03473533063498592	0.000410291485526233	0.0010538063397056237	-0.0016654905687898908	-0.011562749983415143	0.016982168641774972	0.00031340470062521836	-0.0	0.0	0.0	0.0
39DAG.AE	0.026043900348916238	-0.08342018498114225	0.10796971607182486	-0.06337360556917847	0.08292698690219143	-0.03567806966756221	-0.005506072652399008	0.0038235765747596895	0.007339370477813304	-0.013461632471596064	0.010106860705384257	0.007571271243818023	0.0012593027682840168	1.8088858803784852e-05	-0.0	0.0	0.0	0.0
39DAG.SM	-0.05831635302700169	0.08384449934785772	0.04172635523354636	-0.05921606564112299	-0.04104336554289742	0.027853189571412754	-0.03436050025863378	-0.004894602420043941	-0.04345048153290481	0.008991875200253047	-0.004420710792912935	-0.010879583149749265	-0.006673762636857392	0.0004832659223195221	-0.0	0.0	0.0	0.0
49DAG.AN	0.1287854706093807	0.034160138508190156	-0.09509693952522114	-0.06431840886029513	0.03824649448853566	-0.002778221962900593	-0.04574845185701608	0.014078089657967528	0.02998301716787592	-0.005562139104344744	-0.00646132238029357	-0.007760703252543814	0.0006621751961973804	0.0013526298297701562	-0.0	0.0	0.0	0.0
59DAG.SM	0.07376243500627122	-0.061519106755504226	-0.06433667983704	0.08938230368088083	0.020840898536384673	0.016950663867401843	0.027397949887688795	-0.026140509340109797	-0.018753094490350487	-0.009916224158217213	0.0034219899951046756	0.00267460289395496	-0.0034829710071248915	-0.00046922834797351727	-0.0	0.0	0.0	0.0
7DAG.AE	-0.036882917335884745	-0.09220445698806806	-0.031196676347248927	-0.03125287369230248	-0.04985809433431953	-0.0002902547544110987	0.05814169970282153	0.0686582487588684	0.01160173466821171	-0.005868580886093792	0.0014713903241354086	-0.0017692845916052022	-0.00538241935936158	0.0020893083719599912	-0.0	0.0	0.0	0.0
46DAG.AN	0.18996784391407504	0.043264267921678104	-0.03162040347154411	0.008957678439938041	-0.039233716443602636	0.019192307530874527	-0.022269613931776004	-0.0024300326110070483	0.0240015707912935	-0.009321793876389152	-0.005374594231916223	0.013711561812414627	-0.005142969132034639	-0.0014075963887069866	-0.0	0.0	0.0	0.0
7DAG.SM	-0.05170635302793594	-0.028564431245692995	0.03372351255698599	0.011436028443624846	0.02193055497206018	0.02594841948142305	0.02842462576156669	0.0011080231815712909	0.04179623007680463	0.012897889057663646	-0.018729825787454274	-0.017550071642824665	-0.0017825264719265488	-0.0038033085866171303	-0.0	0.0	0.0	0.0
27DAG.AE	-0.015684526111667662	-0.192761369486012	-0.019630809469759317	-0.029164620982636075	-0.061745296629159	-0.012214600093563455	-0.02889988125626039	-0.046977576945524895	0.004917302139040071	0.01569130657249567	0.012039811915901583	-0.0002510973433982816	0.004479230076281924	-0.000254198995812579	-0.0	0.0	0.0	0.0
26DAG.SM	-0.10285141559642742	-0.026215223017363676	-0.02703903305312852	0.03098570380673416	0.035650605307125514	0.0466163580661183	0.001690894801188491	-0.013790215359152992	-0.012583501414853733	-0.014211875367549462	-0.020692433715733698	0.004577635676093965	0.008945626572938405	0.00289760681928537	-0.0	0.0	0.0	0.0
27DAG.SM	-0.12335180542342856	0.03163342740063973	-0.008999180905915108	0.06649824882365885	0.02469707534071944	0.004452956514035016	-0.0395848248838913	0.037655232714065796	0.012727108109346087	0.028981256801050955	0.0201194008974554	0.013938100807306428	-0.005657714107099528	-0.00020820446506047066	-0.0	0.0	0.0	0.0
3DAG.AN	-0.026570889318197222	0.03908535385568394	-0.03814733816757852	0.027776441991748873	0.02722921778373973	-0.07803515291299096	0.010621200164639237	-0.03165646721665597	0.00021130671580811441	0.019419413525069013	-0.0017502483367330091	-0.014007586709196598	-0.008406158862694883	0.0019798458983793787	-0.0	0.0	0.0	0.0
54DAG.AN	-0.049817749325762814	-0.008517577533095568	0.03741879516556021	-0.012812412063588503	-0.014841572915597574	-0.02575448592409383	-0.006639206304643639	-0.000927517107118575	-0.011354745069997398	0.011184906011474198	-0.03385050316220288	0.02008156780019911	-0.0026381641242588785	-0.0004194465121177048	-0.0	0.0	0.0	0.0
59DAG.AN	0.1766594421991095	0.032752746711896694	0.11149962877823931	0.028476355870251793	-0.01032614380657992	0.014377671469944444	0.03254988221845666	-0.012306240697352198	-0.011395338892503397	0.0006466997265995111	0.006749630565049151	-0.0010520513818494835	-0.005554093989615268	0.0015784740252549451	-0.0	0.0	0.0	0.0
10DAG.AE	-0.09144292851301719	0.14576237878750334	-0.0167192709735004	-0.02734354008262474	-0.03355484900176159	-0.04724293450012745	0.04455791636376977	-0.027587816012101828	0.027020578053052694	-0.0135436809009484	0.009448946177422252	0.009222698024198027	0.008122181807454425	-0.0004883940749580917	-0.0	0.0	0.0	0.0

Biplot	0	0

Site constraints	0	0
