Eigvals	39
0.689809476761	0.247985478542	0.23388910571	0.127558621667	0.0960753730249	0.0653039526521	0.0581807360204	0.0491883481203	0.0346689481433	0.0279945890689	0.0265784710082	0.0234723314677	0.0199883163102	0.0176382183473	0.0138176911317	0.0104421908897	0.00928865620114	0.00801950305757	0.00601973271322	0.00435069074373	0.00363626329796	0.00233524042126	0.00179835804048	0.00101892281396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	39
0.387738345355	0.139391357123	0.131467858735	0.0717000426456	0.0540034711338	0.0367070146171	0.0327030913261	0.0276485165157	0.0194872367533	0.0157356139777	0.0149396213273	0.0131936763288	0.0112353293969	0.00991435146573	0.00776685284346	0.00586950158539	0.00522110569271	0.00450772126343	0.00338366067782	0.00244550080414	0.00204392482551	0.00131262658379	0.00101084776951	0.00057273125296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	39	39
13i	0.173242257273	0.0174864081212	-0.0209706561846	0.0792240479131	-0.0839070142555	0.00785963168339	-0.00374737106992	0.00809123736712	-0.00809827530527	0.0113074760827	-0.0320155548782	-0.000142218021023	-0.00896609029198	-0.0110503011777	0.0524739879544	-0.0389729611964	-0.00795993778629	-0.0161349749714	0.00499252321678	0.00180643432238	0.00507127201138	0.00468819388634	0.00396817392127	0.00511425310906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13DAG.SM	-0.0897923748339	-0.0218660077973	-0.0786246265753	0.0239388872019	-0.0179043884077	0.0269257658507	-0.00961047844946	0.0255783002567	0.0651713183977	0.0210187028551	-0.0180693884404	0.0112993029532	0.0386970032303	0.0266093449262	-0.0263963682112	0.0121749364334	-0.0220804087979	-0.0141996710661	-0.00409170526108	-0.00857351635643	0.00212188756569	0.0065822089463	0.00501730164495	0.00558742821173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20DAG.AE	-0.151520580466	0.0571313095643	-0.0768384349694	0.0321392728775	-0.0278546293638	0.0240766655597	0.0265973343021	-0.010058958474	-0.00535357906736	0.0055036203226	0.019009323269	-0.016478275188	0.00932580079165	0.000406667600607	-0.0101310984562	-0.0464181283892	0.0256580285626	-0.0121720473496	0.0245480899114	0.012784309384	0.000546116831133	0.00169877131027	-0.003472936636	-0.00655683357323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26DAG.AN	-0.106559924448	-0.0615646078954	0.0447950958206	0.0160729055267	-0.0532358947627	-0.0686369676475	-0.0413010822084	0.021309666071	-0.0129482888576	0.00279565331553	-0.0282013009092	-0.0305974555526	-0.00243102517392	-0.0195861742561	-0.0155627115987	0.0294469751581	-0.00669004895716	-5.73393783297e-06	0.0112117748735	0.00257373160038	0.0234241672658	0.00434299969734	0.00436449902243	-0.00338386129731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2i	0.204907396997	0.0322447353661	0.0187244309288	0.0737919405688	-0.0799823783743	-0.011318985343	0.0105998196158	0.0184206471067	-0.0338683637249	-0.00292119125963	-0.0100637465685	0.0256128745696	0.0157665992351	0.00233322832543	0.0141343058066	0.0228983483886	-0.0149751675585	0.0196786465347	-0.0132300221942	0.00744981567622	0.000655283431189	-0.00417215011106	-0.00765230596351	-0.00721296353453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2DN.AE	0.00264776898088	0.0788960716216	0.0339794566548	-0.0720857660207	0.0611285478859	-0.0829264545156	-0.0267288362616	0.0489441534144	-0.0297000014845	0.0255463095882	0.0087818341823	0.00969370844335	0.0281603090072	-0.0473228100661	-0.0109296402084	-0.0158807430726	0.00297617271577	-0.0319900216683	-0.0102451859222	0.0102991807618	-0.00770593300282	-0.00819091310211	0.00215966320745	0.000613987624236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34DAG.AE	-0.116904395793	-0.0981822275784	0.0389449554588	0.0219300555626	0.0250405805085	0.0448781854558	0.079703987653	-0.00292484690644	-0.0266875257329	-0.0241900847414	0.020654145243	-0.0454739190241	-0.000973491212452	-0.0125685250147	0.0262266742477	0.00442627245602	0.0136968456084	-0.0120979060509	-0.0151075211168	-0.0131050152077	-0.00857513576696	0.0127874554204	0.00218801720354	-0.00128437430319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39DAG.AE	-0.090637460495	0.0185710227545	0.0246528121854	0.108399633958	0.0864286497698	-0.00837354935192	0.00362151248935	0.102035744703	-0.0341651801953	-0.00301116703627	-0.0249417038684	0.043949004618	-0.0353423347541	0.00599488284028	-0.00708989903641	2.82228572376e-05	0.0276043954253	-0.00583308653388	-0.00821047096142	-0.00245726606946	0.0061400462092	-0.00188606983559	0.00452105307359	0.00180511459839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39DAG.SM	-0.107481527203	-0.0495492985542	-0.118604323752	0.0178098810117	0.0123585917646	0.0241545750346	-0.0213069968127	0.0209151435326	-0.00231668839342	0.0154079486678	-0.0304126352587	-0.071371535299	0.0024325292365	0.0142236307766	-0.0277068221434	-0.00235598751775	-0.00445496929325	0.00458874679596	0.00978239716026	-0.00361608138122	-0.00895862172758	-0.011000157532	0.00493248930284	-0.00123296260714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49DAG.AN	-0.0645690281727	-0.105885967529	0.0443124800807	0.0575727678299	-0.0261944764745	-0.0954443067422	-0.0655026296034	-0.0326781562214	-0.00232236128354	-0.0708188545842	-0.0263888526583	0.018555453324	0.0181185872994	0.0159132840675	-0.00621556193728	-0.0131968044426	0.00887492223071	0.00131902137557	5.28171886024e-05	-0.00870601443999	-0.0111284190775	0.00696819249703	0.00129516991534	-0.000260341043448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
