Eigvals	39
0.885205636821	0.137812541313	0.10132236628	0.0884745734673	0.0689364613276	0.0559021033878	0.0503395794769	0.0480748142128	0.0442989206906	0.0397652818979	0.0367994953967	0.0324465391959	0.0301918573128	0.0271002941906	0.025144662738	0.0219586423421	0.0185719732613	0.0171042336956	0.0146459880246	0.0133154568512	0.0131118147136	0.0117253005752	0.0113672827569	0.00885835565378	0.00780270270394	0.00658526880152	0.00632636959212	0.00564551414809	0.00485410758135	0.00267721694049	0.00241167026385	0.000835119300702	5.60451444726e-05	0.0	0.0	0.0	0.0	0.0	0.0

Proportion explained	39
0.481176791339	0.0749116292045	0.0550764354284	0.0480926799438	0.0374722255351	0.0303870576715	0.02736340159	0.0261323289018	0.0240798427292	0.0216154641977	0.0200033329899	0.0176371692304	0.016411577629	0.0147310772329	0.0136680423534	0.0119361972234	0.0100952842266	0.00929745580647	0.00796121175749	0.00723796656549	0.00712727152891	0.00637359532473	0.00617898532916	0.00481519205564	0.00424136414713	0.00357959594948	0.0034388644791	0.00306876760635	0.00263857776504	0.00145527163809	0.00131092676217	0.000453951046833	3.0464811413e-05	0.0	0.0	0.0	0.0	0.0	0.0

Species	0	0

Site	39	39
13i	0.0981801835983	0.0165074851402	-0.0324889165495	0.141820716249	-0.0667166492859	0.00128444749818	-0.0326416010521	0.0297952436154	-0.0313201893334	0.0076978053148	0.0534822207817	-0.0182983908221	-0.0252329317142	0.00553362354832	0.0104710545946	0.00518554120208	-0.00744782116357	-0.0168334333247	-0.0213902492462	0.00399258783686	0.02329782105	8.27037191135e-05	0.00182897447332	0.00815850027097	0.0164483612382	-0.00697495524572	-0.0248075116287	-0.00193633814732	-0.011924225168	0.0108878998494	0.0148267530713	-0.000129661279812	-0.000567196986117	-0.0	0.0	0.0	0.0	0.0	0.0
13DAG.SM	-0.132929684679	-0.0524971349304	-0.05825159569	-0.0194727209648	-0.0123872635231	-0.0911132423747	0.00677851739859	-0.0195949056835	0.0520412924849	-0.0101129155712	0.051016203671	0.0339470564678	-0.0217268301693	-0.0332675188487	-0.0635773169784	-0.0077232422785	0.000660396087781	-0.00762900872567	-0.0207645451695	0.0131732141631	-0.00271833243661	0.00289503947927	-0.00286033514164	0.012901558698	0.00263577417687	0.0020780350948	0.00980126578545	0.0036345241868	0.0136413515537	0.00115872749763	0.000977509251127	-0.000956367975031	-0.00134130564855	-0.0	0.0	0.0	0.0	0.0	0.0
20DAG.AE	-0.17131415338	-0.0859102210109	-6.59815004083e-05	-0.00906556345896	0.0709319941638	-0.00142033632375	-0.0924800462475	0.0468491444291	0.0450823482214	0.0241937393521	0.0076282792254	0.0112158328332	0.0149111961894	0.056119709067	0.018964298374	-0.017656762886	-0.0352607850946	0.0043959029179	0.00472656089702	0.022327928632	-0.00283394052123	-0.0200575746199	-0.0203817420194	0.00630317427812	-0.00341336180577	-0.021387772818	0.010381033542	-0.00389539522548	-0.0134406264473	-0.00108951137636	-0.00715069727847	0.00144995677235	-0.000251287950293	-0.0	0.0	0.0	0.0	0.0	0.0
26DAG.AN	-0.156760746818	0.0676728620251	0.0337209691606	-0.0278227487303	0.0312326142938	-0.0290272437312	-0.032771092976	-0.0414094865776	0.002046602573	0.00464005389692	0.0112822791899	-0.0371267678463	0.00327463206874	0.0219413360309	0.0287874431462	0.0660991005802	0.0183162799341	-0.0111746773987	-0.026726459338	0.0187726724186	-0.0192865117438	0.00380058453228	-0.00402680136054	-0.00406722781633	-0.00917747642102	0.0108261916614	0.00477177174321	-0.0140749758201	-0.00478144208988	0.0120932940326	0.00515470485058	-0.00130047620267	-0.000666649568954	-0.0	0.0	0.0	0.0	0.0	0.0
2i	0.116767846365	0.0300908094231	-0.0279131154112	0.124621451792	-0.0315992423352	-0.018659860549	-0.0171937182371	0.000839220561745	-0.0243101181467	0.0285084992701	0.00778470943475	0.00492157401455	0.0366275672512	-0.0502244142401	0.0023360318136	-0.0141369099859	-0.00915465045023	-0.0411217680897	0.0164341362325	0.00787343182411	-0.0190009663219	0.021808496243	-0.00702062886517	0.00147481230015	-0.0150774746749	0.00456924564684	0.0246984060646	-0.00540873689468	-0.00817595646356	-0.00731180067621	-0.0141836527893	0.000789907472286	0.000666792958279	-0.0	0.0	0.0	0.0	0.0	0.0
2DN.AE	0.1497736794	-0.0208457544813	0.0584343869778	-0.0231105300048	-0.0148391401984	-0.0182003335587	-0.0157725038517	0.00238351529076	-0.0176859336034	-0.0335537658705	0.0080033591237	0.0196291622472	0.0372041362053	0.00917473208799	0.0143110505944	0.00929407321265	0.0283428109608	-0.0115680964866	-0.00361342561214	0.0120413496716	0.00362419890521	-0.0178000671164	0.00544637327926	0.0393418790631	0.0314025435899	-0.0183010558189	0.000775105450977	-0.0102772934467	0.0252959049365	-0.00665394947523	0.00360030774269	0.00328309217878	0.00122205610881	-0.0	0.0	0.0	0.0	0.0	0.0
34DAG.AE	-0.174100870072	-0.0332865828365	0.00326777138346	0.057795760647	-0.0704865918294	0.0353452101191	0.0116242893133	-0.0996547605273	-0.0493799052991	0.0439096273501	-0.0277816132057	0.0549798271952	-0.0313588788682	0.0370357413551	-0.0321555503252	0.0190088567468	-0.020560276706	0.0299580389549	-0.00294655177035	0.0049833395189	-0.0148743589427	-0.00923504424647	-0.0161478409954	-0.0084707402928	0.0104157103057	-0.0100885804836	0.00822115949485	-0.00222160839665	0.000866593621367	0.000894011980301	0.000677013967498	-0.000119999667274	0.00143451335803	-0.0	0.0	0.0	0.0	0.0	0.0
39DAG.AE	-0.17047220609	-0.0712478367078	-0.00690496006756	0.00545367262005	-0.0275486774885	0.0253171294837	-0.0667829629642	0.0137102033597	-0.0146692373348	-0.0336944946093	-0.070476215567	0.0154736004621	0.0340730398463	-0.0186275140965	-0.0324500944443	0.0248885226252	0.0561661802427	-0.00438671355255	-0.000680913945011	-0.0168823580689	-0.00992159593555	0.0102934991716	0.00140333169459	0.0105079816503	0.0103934282825	0.00645072251657	-0.0089085341911	0.00952303000833	-0.019982173388	-0.0027510344744	-0.00738779453521	0.00379015962283	-0.00067183517795	-0.0	0.0	0.0	0.0	0.0	0.0
39DAG.SM	-0.16801282756	-0.0578628675039	0.0206793132549	-0.0681118619915	-0.029661461789	0.0679203679152	0.0189295547829	0.0630359882219	-0.00759271114911	-0.0241372521373	-0.00790495990515	0.0145465366999	-0.0409395367562	-0.0114889173846	0.00145439274267	-0.00320297565945	-0.0362272743423	-0.0159106629934	0.00414235633796	0.000763890473409	-0.00609698829269	0.0287264297119	0.0227673787161	-0.0050736295971	0.0179379668104	0.00124367555712	-0.0151372654854	-0.0220446464838	-0.00920621449833	0.00303876489003	-0.00599982983399	-0.00402195235898	-0.00019273866649	-0.0	0.0	0.0	0.0	0.0	0.0
49DAG.AN	-0.168091357339	0.115678336465	0.0483028817136	0.0338329712253	0.0225469815854	0.0420900875869	-0.0318614634708	0.00652558065409	0.0117362823512	-0.000628210359295	-0.0130670636356	0.0250070757687	0.0696437994318	0.0111030871171	-0.0106464529114	0.0165649866507	-0.0283661400002	-0.016793588593	0.00640372453121	-0.0128580086484	0.00314628653318	0.00944832995203	0.029813804365	0.00449355469794	-0.0160589580307	0.00193182434637	0.000194486364852	0.00831719605889	0.0174675819596	0.00692275451025	0.00949557369704	-0.00632916723316	0.000657036993723	-0.0	0.0	0.0	0.0	0.0	0.0
